"ID","ItemType","Name","Weight","Model","Inventory","Script","Organic","Respawn"
"T_MwDe_SetInd_Cul2Ing","Container","Culdem","60.00","TR\o\TR_cont_Ind_02.nif","","","No","No"
"T_MwDe_SetInd_Cul2Scrll","Container","Culdem","60.00","TR\o\TR_cont_Ind_02.nif","","","No","No"
"T_MwDe_SetVel_ChesEmpty","Container","Velothi Chest","100.00","tr\o\tr_cont_v_chest_01.nif","","","No","No"
"T_MwDe_SetVel_ChesGold0","Container","Velothi Chest","100.00","tr\o\tr_cont_v_chest_01.nif","","","No","No"
"T_MwDe_SetVel_ChesWpn01","Container","Velothi Chest","100.00","tr\o\tr_cont_v_chest_01.nif","","","No","No"
"T_MwDe_SetVel_CoffEmpty","Container","Velothi Coffer","10.00","tr\o\tr_cont_v_coffer_01.nif","","","No","No"
"T_MwDe_SetVel_CoffMisc1","Container","Velothi Coffer","10.00","tr\o\tr_cont_v_coffer_01.nif","","","No","No"
"T_Obl_Flora_Bloodgras01","Container","Bloodgrass","0.00","pc\o\pc_flora_bloodgrass_01.nif","","","Yes","Yes"
"T_Obl_Flora_Harrada01","Container","Harrada Root","0.00","pc\o\pc_flora_harrada_01.nif","","","Yes","Yes"
"T_Obl_Flora_Spiddal01","Container","Spiddal Plant","0.00","pc\o\pc_flora_spiddal_01.nif","","","Yes","Yes"
"T_Sky_Fauna_BeeHvEart01","Container","Bee Hole","0.00","Sky\o\Sky_Cont_Beehive_N_01.nif","","","Yes","Yes"
"T_Sky_Fauna_BeeHvEart02","Container","Bee Hole","0.00","Sky\o\Sky_Cont_Beehive_N_02.nif","","","Yes","Yes"
"T_Sky_Fauna_BeeHvEart03","Container","Bee Hole","0.00","Sky\o\Sky_Cont_Beehive_N_03.nif","","","Yes","Yes"
"T_Sky_Fauna_BrstlbRst01","Container","Roasted Bristleback","0.00","sky\f\sky_furn_pike_br_01.nif","","","Yes","No"
"T_Sky_Fauna_FishBrwnt01","Container","Browntrout","0.00","sky\o\sky_cont_fish_btrt_01.nif","","","Yes","No"
"T_Sky_Fauna_FishCod01","Container","Cod","0.00","Sky\o\sky_cont_fish_Cd01.nif","","","Yes","No"
"T_Sky_Fauna_FishCod02","Container","Dried Cod","0.00","Sky\o\sky_cont_fish_Cd02.nif","","","Yes","No"
"T_Sky_Fauna_FishPike01","Container","Pike","0.00","sky\o\sky_cont_fish_pike_01.nif","","","Yes","No"
"T_Sky_Fauna_FishPikeP01","Container","Pikeperch","0.00","sky\o\sky_cont_fish_pprh_01.nif","","","Yes","No"
"T_Sky_Fauna_FishSalm01","Container","Salmon","0.00","sky\o\sky_cont_fish_salm_01.nif","","","Yes","No"
"T_Sky_Fauna_SpkwrmRst01","Container","Roasted Spikeworm","0.00","sky\f\sky_furn_pike_swr_01.nif","","","Yes","No"
"T_Sky_Flora_Apple01","Container","Apple Tree","0.00","Sky\o\Sky_Flora_TR_Apple_01.nif","","","Yes","Yes"
"T_Sky_Flora_Apple02","Container","Apple Tree","0.00","Sky\o\Sky_Flora_TR_Apple_02.nif","","","Yes","Yes"
"T_Sky_Flora_Apple03","Container","Apple Tree","0.00","Sky\o\Sky_Flora_TR_Apple_03.nif","","","Yes","Yes"
"T_Sky_Flora_AspyrTea01","Container","Aspyr Tea","0.00","Sky\o\Sky_Flora_Aspyr_T_01.nif","","","Yes","Yes"
"T_Sky_Flora_AspyrTea02","Container","Aspyr Tea","0.00","Sky\o\Sky_Flora_Aspyr_T_02.nif","","","Yes","Yes"
"T_Sky_Flora_AspyrTeaH01","Container","Dried Aspyr Tea Leaves","0.00","Sky\o\Sky_Cont_AspT_Dry.nif","","","Yes","No"
"T_Sky_Flora_Bearclaw01","Container","Bearclaw","0.00","sky\o\sky_flora_bearclaw_01.nif","","","Yes","Yes"
"T_Sky_Flora_Bearclaw02","Container","Bearclaw","0.00","sky\o\sky_flora_bearclaw_02.nif","","","Yes","Yes"
"T_Sky_Flora_BksporeCp01","Container","Black Spore Cap","0.00","Sky\o\Sky_Flora_BSCap_01.nif","","","Yes","Yes"
"T_Sky_Flora_BksporeCp02","Container","Black Spore Cap","0.00","Sky\o\Sky_Flora_BSCap_02.nif","","","Yes","Yes"
"T_Sky_Flora_BksporeCp03","Container","Black Spore Cap","0.00","Sky\o\Sky_Flora_BSCap_03.nif","","","Yes","Yes"
"T_Sky_Flora_BleakBlH01","Container","Bleakbell Hay","0.00","sky\o\Sky_Flora_BlkBell_01.nif","","","Yes","Yes"
"T_Sky_Flora_BleakBlH02","Container","Bleakbell Hay","0.00","sky\o\Sky_Flora_BlkBell_02.nif","","","Yes","Yes"
"T_Sky_Flora_BleakBlH03","Container","Bleakbell Hay","0.00","sky\o\Sky_Flora_BlkBell_03.nif","","","Yes","Yes"
"T_Sky_Flora_BleakBlH04","Container","Bleakbell Hay","0.00","sky\o\Sky_Flora_BlkBell_04.nif","","","Yes","Yes"
"T_Sky_Flora_Bottomwee01","Container","Bottomweed","0.00","sky\o\sky_flora_bottomw_01.nif","","","Yes","Yes"
"T_Sky_Flora_Brideth01","Container","Bridethorn","0.00","Sky\o\sky_flora_brideth_01.nif","","","Yes","Yes"
"T_Sky_Flora_Brideth02","Container","Bridethorn","0.00","Sky\o\sky_flora_brideth_02.nif","","","Yes","Yes"
"T_Sky_Flora_Brideth03","Container","Bridethorn","0.00","Sky\o\sky_flora_brideth_03.nif","","","Yes","Yes"
"T_Sky_Flora_BridethSn01","Container","Bridethorn","0.00","Sky\o\sky_flora_brideths_01.nif","","","Yes","Yes"
"T_Sky_Flora_BridethSn02","Container","Bridethorn","0.00","Sky\o\sky_flora_brideths_02.nif","","","Yes","Yes"
"T_Sky_Flora_BridethSn03","Container","Bridethorn","0.00","Sky\o\sky_flora_brideths_03.nif","","","Yes","Yes"
"T_Sky_Flora_CanisR01","Container","Canis Root","0.00","sky\o\sky_flora_CanisR01.nif","","","Yes","Yes"
"T_Sky_Flora_CarlineTh01","Container","Carline Thistle","0.00","sky\o\Sky_Flora_CarlTh01.nif","","","Yes","Yes"
"T_Sky_Flora_CloudyCrn01","Container","Cloudy Corn","0.00","Sky\o\Sky_Flora_CCorn_01.nif","","","Yes","Yes"
"T_Sky_Flora_CloudyCrn02","Container","Cloudy Corn","0.00","Sky\o\Sky_Flora_CCorn_02.nif","","","Yes","Yes"
"T_Sky_Flora_CloudyCrn03","Container","Cloudy Corn","0.00","Sky\o\Sky_Flora_CCorn_03.nif","","","Yes","Yes"
"T_Sky_Flora_CowBell01","Container","Cow Bell","0.00","sky\o\sky_flora_cowbell_01.nif","","","Yes","Yes"
"T_Sky_Flora_DarkSage01","Container","Dark Sage","0.00","sky\o\sky_flora_DarkSag01.nif","","","Yes","Yes"
"T_Sky_Flora_DarkSageD01","Container","Dried Dark Sage","0.00","sky\o\sky_flora_DarkSagDry.nif","","","Yes","No"
"T_Sky_Flora_DeathBell01","Container","Death Bell","0.00","sky\o\Sky_Flora_deathb_01.nif","","","Yes","Yes"
"T_Sky_Flora_ForsythTr01","Container","Forsythia Tromja","0.00","Sky\o\Sky_Flora_Forsyth_01.nif","","","Yes","Yes"
"T_Sky_Flora_GrassPod01","Container","Grass Pod","0.00","sky\o\sky_flora_GrassPod01.nif","","","Yes","Yes"
"T_Sky_Flora_GrassPod02","Container","Grass Pod","0.00","sky\o\sky_flora_GrassPod02.nif","","","Yes","Yes"
"T_Sky_Flora_Hemlock01","Container","Hemlock","0.00","sky\o\sky_flora_hemlock_01.nif","","","Yes","Yes"
"T_Sky_Flora_Hemlock02","Container","Hemlock","0.00","sky\o\sky_flora_hemlock_02.nif","","","Yes","Yes"
"T_Sky_Flora_Hemlock03","Container","Hemlock","0.00","sky\o\sky_flora_hemlock_03.nif","","","Yes","Yes"
"T_Sky_Flora_HollyWrea01","Container","Holly Wreath","0.00","sky\o\Sky_cont_hollywr_01.nif","","","Yes","No"
"T_Sky_Flora_HoneyLill01","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_01.nif","","","Yes","Yes"
"T_Sky_Flora_HoneyLill02","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_02.NIF","","","Yes","Yes"
"T_Sky_Flora_HoneyLill03","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_03.nif","","","Yes","Yes"
"T_Sky_Flora_HoneyLill04","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_04.nif","","","Yes","Yes"
"T_Sky_Flora_HoneyLill05","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_05.nif","","","Yes","Yes"
"T_Sky_Flora_HoneyLill06","Container","Honey Lily","0.00","Sky\o\Sky_Flora_LY_H_06.nif","","","Yes","Yes"
"T_Sky_Flora_IcyShell01","Container","Icy Shell Fungus","0.00","sky\o\sky_flora_IcyShell01.nif","","","Yes","Yes"
"T_Sky_Flora_Ironwood01","Container","Ironwood Tree","0.00","sky\o\Sky_Flora_Ironwood_01.nif","","","Yes","Yes"
"T_Sky_Flora_Ironwood02","Container","Ironwood Tree","0.00","sky\o\Sky_Flora_Ironwood_02.nif","","","Yes","Yes"
"T_Sky_Flora_Ironwood03","Container","Ironwood Tree","0.00","sky\o\Sky_Flora_Ironwood_03.nif","","","Yes","Yes"
"T_Sky_Flora_KingBol01","Container","King Bolete","0.00","Sky\o\Sky_Flora_KingB_01.nif","","","Yes","Yes"
"T_Sky_Flora_KingBol02","Container","King Bolete","0.00","Sky\o\Sky_Flora_KingB_02.nif","","","Yes","Yes"
"T_Sky_Flora_KingBol03","Container","King Bolete","0.00","Sky\o\Sky_Flora_KingB_03.nif","","","Yes","Yes"
"T_Sky_Flora_KingBol04","Container","King Bolete","0.00","Sky\o\Sky_Flora_KingB_04.nif","","","Yes","Yes"
"T_Sky_Flora_KingBol05","Container","King Bolete","0.00","Sky\o\Sky_Flora_KingB_05.nif","","","Yes","Yes"
"T_Sky_Flora_KingBolSn01","Container","King Bolete","0.00","sky\o\Sky_Flora_KingB_S_01.nif","","","Yes","Yes"
"T_Sky_Flora_KingBolSn02","Container","King Bolete","0.00","sky\o\Sky_Flora_KingB_S_02.nif","","","Yes","Yes"
"T_Sky_Flora_KingBolSn03","Container","King Bolete","0.00","sky\o\Sky_Flora_KingB_S_03.nif","","","Yes","Yes"
"T_Sky_Flora_KingBolSn04","Container","King Bolete","0.00","sky\o\Sky_Flora_KingB_S_04.nif","","","Yes","Yes"
"T_Sky_Flora_KingBolSn05","Container","King Bolete","0.00","sky\o\Sky_Flora_KingB_S_05.nif","","","Yes","Yes"
"T_Sky_Flora_KingThist01","Container","King Thistle","0.00","Sky\o\Sky_Flora_KThistle_01.nif","","","Yes","Yes"
"T_Sky_Flora_KingThist02","Container","King Thistle","0.00","Sky\o\Sky_Flora_KThistle_02.nif","","","Yes","Yes"
"T_Sky_Flora_Lichen01","Container","Lichen","0.00","Sky\o\Sky_Flora_Lichen_01.nif","","","Yes","Yes"
"T_Sky_Flora_LichenCav01","Container","Cave Lichen","0.00","Sky\o\Sky_Flora_Lichen_C_01.nif","","","Yes","Yes"
"T_Sky_Flora_Lizardf01","Container","Lizards Foot","0.00","sky\o\Sky_flora_LizardF_01.nif","","","Yes","Yes"
"T_Sky_Flora_Lizardf02","Container","Lizards Foot","0.00","sky\o\Sky_flora_LizardF_02.nif","","","Yes","Yes"
"T_Sky_Flora_RustRuss01","Container","Rust Russula","0.00","Sky\o\Sky_Flora_RustR_01.nif","","","Yes","Yes"
"T_Sky_Flora_RustRuss02","Container","Rust Russula","0.00","Sky\o\Sky_Flora_RustR_02.nif","","","Yes","Yes"
"T_Sky_Flora_RustRuss03","Container","Rust Russula","0.00","Sky\o\Sky_Flora_RustR_03.nif","","","Yes","Yes"
"T_Sky_Flora_RustRuss04","Container","Rust Russula","0.00","Sky\o\Sky_Flora_RustR_04.nif","","","Yes","Yes"
"T_Sky_Flora_RustRuss05","Container","Rust Russula","0.00","Sky\o\Sky_Flora_RustR_05.nif","","","Yes","Yes"
"T_Sky_Flora_Snowberry01","Container","Snow Berry","0.00","sky\o\sky_flora_snowb_01.nif","","","Yes","Yes"
"T_Sky_Flora_Taragetis01","Container","Taragetis","0.00","Sky\o\Sky_Flora_Tara_01.nif","","","Yes","Yes"
"T_Sky_Flora_Taragetis02","Container","Taragetis","0.00","Sky\o\Sky_Flora_Tara_02.nif","","","Yes","Yes"
"T_Sky_Flora_Taragetis03","Container","Taragetis","0.00","Sky\o\Sky_Flora_Tara_03.nif","","","Yes","Yes"
"T_Sky_Flora_Taragetis04","Container","Taragetis","0.00","Sky\o\Sky_Flora_Tara_04.nif","","","Yes","Yes"
"T_Sky_Flora_Taragetis05","Container","Taragetis","0.00","Sky\o\Sky_Flora_Tara_05.nif","","","Yes","Yes"
"T_Sky_Flora_TawnFun01","Container","Tawny Funnel Cap","0.00","Sky\o\Sky_Flora_TFCap_01.nif","","","Yes","Yes"
"T_Sky_Flora_TawnFunSn01","Container","Tawny Funnel Cap","0.00","sky\o\Sky_Flora_TFCap_S_01.nif","","","Yes","Yes"
"T_Sky_Flora_Tremblwee01","Container","Tremble Weed","0.00","Sky\o\Sky_Flora_TWeed_01.nif","","","Yes","Yes"
"T_Sky_Flora_Trollroot01","Container","Troll Root","0.00","sky\o\sky_flora_trollr_01.nif","","","Yes","Yes"
"T_Sky_Flora_Trollroot02","Container","Troll Root","0.00","sky\o\sky_flora_trollr_02.nif","","","Yes","Yes"
"T_Sky_Flora_VicHerb01","Container","Vicar Herb","0.00","Sky\o\Sky_Flora_VicHerb_01.nif","","","Yes","Yes"
"T_Sky_Flora_VicHerb02","Container","Vicar Herb","0.00","Sky\o\Sky_Flora_VicHerb_02.nif","","","Yes","Yes"
"T_Sky_Flora_VicHerbH01","Container","Dried Vicar Herb Leaves","0.00","Sky\o\Sky_Cont_VicH_Dry.nif","","","Yes","No"
"T_Sky_Flora_WidowkisD01","Container","Dried Widow Kiss","0.00","sky\o\sky_flora_WidowKDry.nif","","","Yes","No"
"T_Sky_Flora_Widowkiss01","Container","Widow Kiss","0.00","sky\o\sky_flora_widowkiss.nif","","","Yes","Yes"
"T_Sky_Flora_WithWheat01","Container","Witherwheat","0.00","Sky\o\Sky_Flora_W_Wheat_01.nif","","","Yes","Yes"
"T_Sky_Flora_WithWheat02","Container","Witherwheat","0.00","Sky\o\Sky_Flora_W_Wheat_01.nif","","","Yes","Yes"
"T_Sky_Flora_WithWheat03","Container","Witherwheat","0.00","Sky\o\Sky_Flora_W_Wheat_01.nif","","","Yes","Yes"
"T_Sky_Flora_Wormwood01","Container","Wormwood","0.00","pc\o\pc_flora_wormwood.nif","","","Yes","Yes"
"T_Sky_Flora_WormwoodD01","Container","Dried Wormwood","0.00","sky\o\sky_flora_WormwDry.nif","","","Yes","No"
"T_Sky_Food_CheeseWhee01","Container","Cheese Wheel","0.00","sky\o\sky_food_cwheel_01.nif","","","No","No"
"T_Sky_Food_CheeseWhee02","Container","Cheese Wheel","0.00","sky\o\sky_food_cwheel_02.nif","","","No","No"
"T_Sky_Mine_Amber01","Container","Amber","0.00","Sky\o\Sky_Cont_Amber_01.nif","","","Yes","No"
"T_Sky_Mine_OreREIron01","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_01.nif","","","Yes","No"
"T_Sky_Mine_OreREIron02","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_02.nif","","","Yes","No"
"T_Sky_Mine_OreREIron03","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_03.nif","","","Yes","No"
"T_Sky_Mine_OreREIron04","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_04.nif","","","Yes","No"
"T_Sky_Mine_OreREIron05","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_05.nif","","","Yes","No"
"T_Sky_Mine_OreREIron06","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_06.nif","","","Yes","No"
"T_Sky_Mine_OreREIron07","Container","Raw Iron","0.00","Sky\o\Sky_Cont_Rock_IRN_07.nif","","","Yes","No"
"T_Sky_Mine_OreREOrich01","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_01.nif","","","No","No"
"T_Sky_Mine_OreREOrich02","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_02.nif","","","No","No"
"T_Sky_Mine_OreREOrich03","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_03.nif","","","No","No"
"T_Sky_Mine_OreREOrich04","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_04.nif","","","No","No"
"T_Sky_Mine_OreREOrich05","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_05.nif","","","No","No"
"T_Sky_Mine_OreREOrich06","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_06.nif","","","No","No"
"T_Sky_Mine_OreREOrich07","Container","Raw Orichalcum","0.00","sky\o\sky_cont_rock_ori_07.nif","","","No","No"
"T_Sky_Mine_OreREQuiks01","Container","Raw Quicksilver Ore","0.00","sky\o\sky_cont_rock_qslv_01.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv01","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_01.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv02","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_02.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv03","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_03.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv04","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_04.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv05","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_05.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv06","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_06.nif","","","Yes","No"
"T_Sky_Mine_OreRESilv07","Container","Raw Silver","0.00","Sky\o\Sky_Cont_Rock_SLV_07.nif","","","Yes","No"
"T_SkyCom_Furn_Ch1Band1","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Band2","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Band3","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Clt","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Empty","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Loot1","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Loot2","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch1Loot3","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_01.nif","","","No","No"
"T_SkyCom_Furn_Ch2Empty","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2GLvl","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Loot1","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Tr1","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Tr2","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Tr3","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Tr4","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Tr5","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2TrWpn1","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2TrWpn2","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2TrWpn3","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2TrWpn4","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2TrWpn5","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch2Wpn1","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_02_02.nif","","","No","No"
"T_SkyCom_Furn_Ch3Empty","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_03_01.nif","","","No","No"
"T_SkyCom_Furn_Ch3Loot1","Container","Chest","150.00","Sky\o\Sky_Cont_Chest_03_01.nif","","","No","No"
"T_SkyCom_Furn_Ch4Empty","Container","Chest","200.00","Sky\o\Sky_Cont_Chest_03_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Archr","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Arm","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1ArmHv","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1ArmLg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1ArmMd","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Empty","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1G005","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1G015","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1G030","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1G050","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1G150","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1GRan","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Loot","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Sai1","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Sai2","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Smith","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1ThrA","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1TrA1","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1TrA2","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1TrA3","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1TrA4","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1TrA5","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1Wpn","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1WpnLg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1WpnNo","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1WpnOr","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv1WpnRg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_01.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Archr","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Arm","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2ArmHv","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2ArmLg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2ArmMd","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Empty","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2G005","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2G015","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2G030","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2G050","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2G150","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Loot","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Smith","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2Wpn","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2WpnLg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2WpnNo","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2WpnOr","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Furn_ChHv2WpnRg","Container","Chest","250.00","Sky\o\Sky_Cont_Chest_04_02.nif","","","No","No"
"T_SkyCom_Var_Bl1Archer","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Arrow","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Arrow2","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl1Band1","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Band2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
